# HEGEL:: NS_NLTE convergence file - L2 norm of global residual
# nb_it  L2_glob_res
# 0   0.480639E+00   0.480785E+00   0.366929E+01  -0.912218E+00
      85   0.695187E+00   0.802319E+00   0.595375E+00   0.834673E+00
      86   0.697314E+00   0.805617E+00   0.597744E+00   0.837232E+00
      87   0.699372E+00   0.808756E+00   0.600057E+00   0.839678E+00
      88   0.701351E+00   0.811741E+00   0.602306E+00   0.842005E+00
      89   0.703241E+00   0.814572E+00   0.604482E+00   0.844211E+00
      90   0.705040E+00   0.817254E+00   0.606582E+00   0.846236E+00
      91   0.706756E+00   0.819781E+00   0.608621E+00   0.848231E+00
      92   0.708426E+00   0.822163E+00   0.610635E+00   0.850149E+00
      93   0.710052E+00   0.824403E+00   0.612632E+00   0.851988E+00
      94   0.711618E+00   0.826502E+00   0.614589E+00   0.853728E+00
      95   0.713053E+00   0.828465E+00   0.616423E+00   0.855258E+00
      96   0.714387E+00   0.830286E+00   0.618180E+00   0.856755E+00
      97   0.715659E+00   0.831973E+00   0.619903E+00   0.858173E+00
      98   0.716870E+00   0.833525E+00   0.621591E+00   0.859512E+00
      99   0.718042E+00   0.834950E+00   0.623248E+00   0.860729E+00
     100   0.719071E+00   0.836243E+00   0.624774E+00   0.861868E+00
     101   0.719965E+00   0.837407E+00   0.626186E+00   0.862872E+00
     102   0.720766E+00   0.838446E+00   0.627521E+00   0.863724E+00
     103   0.721503E+00   0.839356E+00   0.628800E+00   0.864593E+00
     104   0.722158E+00   0.840156E+00   0.630004E+00   0.865370E+00
     105   0.722559E+00   0.840833E+00   0.630950E+00   0.865864E+00
     106   0.722950E+00   0.841386E+00   0.631897E+00   0.866418E+00
     107   0.723333E+00   0.841835E+00   0.632843E+00   0.866933E+00
     108   0.723375E+00   0.842157E+00   0.633446E+00   0.867163E+00
     109   0.723445E+00   0.842378E+00   0.634073E+00   0.867368E+00
     110   0.723627E+00   0.842504E+00   0.634836E+00   0.867687E+00
     111   0.723301E+00   0.842498E+00   0.635065E+00   0.867556E+00
     112   0.722895E+00   0.842392E+00   0.635195E+00   0.867411E+00
     113   0.722688E+00   0.842179E+00   0.635586E+00   0.867401E+00
     114   0.721981E+00   0.841845E+00   0.635427E+00   0.866978E+00
     115   0.721444E+00   0.841482E+00   0.635403E+00   0.866688E+00
     116   0.721017E+00   0.840981E+00   0.635599E+00   0.866476E+00
     117   0.719463E+00   0.840389E+00   0.634440E+00   0.865325E+00
     118   0.718926E+00   0.839743E+00   0.634500E+00   0.864978E+00
     119   0.717404E+00   0.838886E+00   0.633492E+00   0.863868E+00
     120   0.716183E+00   0.838153E+00   0.632675E+00   0.862988E+00
     121   0.715109E+00   0.837153E+00   0.632244E+00   0.862167E+00
     122   0.712341E+00   0.836069E+00   0.629721E+00   0.860068E+00
     123   0.712261E+00   0.835146E+00   0.630343E+00   0.859981E+00
